yr,mo,mag
2016,4,1
2016,4,2
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,2
2016,4,0
2016,4,-9
2016,4,-9
2016,4,-9
2016,4,-9
2016,4,0
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,1
2016,4,0
2016,4,0
2016,4,1
2016,4,1
2016,4,1
2016,4,0
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,0
2016,4,1
2016,4,1
2016,4,1
2016,4,0
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,1
2016,4,0
2016,4,0
2016,4,0
2016,4,1
2016,4,1
2016,4,1
2016,4,1
2016,4,2
2016,4,2
2016,4,2
2016,4,1
2016,4,1
2016,4,1
2016,4,2
2016,5,0
2016,5,1
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,2
2016,5,2
2016,5,1
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,2
2016,5,0
2016,5,0
2016,5,-9
2016,5,1
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,1
2016,5,2
2016,5,-9
2016,5,-9
2016,5,-9
2016,5,-9
2016,5,-9
2016,5,1
2016,5,1
2016,5,2
2016,5,3
2016,5,3
2016,5,3
2016,5,4
2016,5,1
2016,5,1
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,1
2016,5,1
2016,5,2
2016,5,3
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,2
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,1
2016,5,0
2016,5,1
2016,5,1
2016,5,1
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,0
2016,5,1
2016,5,1
2016,5,1
2016,5,0
2016,5,0
2016,5,1
2016,5,2
2016,5,-9
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,1
2016,5,1
2016,5,1
2016,5,2
2016,5,2
2016,5,2
2016,5,3
2016,5,3
2016,5,0
2016,5,0
2016,5,0
2016,5,-9
2016,5,0
2016,5,3
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,1
2016,5,1
2016,5,1
2016,5,1
2016,5,2
2016,5,2
2016,5,2
2016,5,3
2016,5,3
2016,5,3
2016,5,3
2016,5,3
2016,5,1
2016,5,1
2016,5,0
2016,5,1
2016,5,-9
2016,5,0
2016,5,1
2016,5,1
2016,5,4
2016,5,0
2016,5,0
2016,5,1
2016,5,2
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,0
2016,5,-9
2016,5,0
2016,5,0
2016,5,1
2016,5,1
2016,5,1
2016,5,1
2016,5,2
2016,5,-9
2016,5,-9
2016,5,-9
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,1
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,2
2016,5,0
2016,5,0
2016,5,1
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,0
2016,5,-9
2016,5,-9
2016,5,-9
2016,5,0
2016,5,0
2016,5,1
2016,5,1
2016,6,0
2016,6,0
2016,6,-9
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,1
2016,6,1
2016,6,0
2016,6,0
2016,6,3
2016,6,-9
2016,6,0
2016,6,0
2016,6,0
2016,6,2
2016,6,0
2016,6,2
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,-9
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,1
2016,6,1
2016,6,1
2016,6,2
2016,6,0
2016,6,0
2016,6,1
2016,6,1
2016,6,1
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,1
2016,6,1
2016,6,1
2016,6,1
2016,6,1
2016,6,1
2016,6,1
2016,6,1
2016,6,1
2016,6,1
2016,6,2
2016,6,2
2016,6,1
2016,6,2
2016,6,-9
2016,6,1
2016,6,1
2016,6,1
2016,6,0
2016,6,0
2016,6,1
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,2
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,6,0
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,-9
2016,7,1
2016,7,2
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,1
2016,7,0
2016,7,0
2016,7,1
2016,7,1
2016,7,1
2016,7,1
2016,7,1
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,1
2016,7,1
2016,7,0
2016,7,0
2016,7,2
2016,7,3
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,1
2016,7,2
2016,7,2
2016,7,1
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,1
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,1
2016,7,2
2016,7,2
2016,7,0
2016,7,0
2016,7,1
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,1
2016,7,1
2016,7,1
2016,7,1
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,1
2016,7,1
2016,7,1
2016,7,1
2016,7,1
2016,7,0
2016,7,0
2016,7,0
2016,7,2
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,7,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,2
2016,8,2
2016,8,1
2016,8,0
2016,8,0
2016,8,1
2016,8,1
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,1
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,-9
2016,8,0
2016,8,0
2016,8,0
2016,8,1
2016,8,1
2016,8,1
2016,8,1
2016,8,2
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,-9
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,1
2016,8,1
2016,8,1
2016,8,1
2016,8,0
2016,8,0
2016,8,0
2016,8,1
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,1
2016,8,1
2016,8,1
2016,8,2
2016,8,3
2016,8,3
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,1
2016,8,1
2016,8,2
2016,8,2
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,1
2016,8,3
2016,8,0
2016,8,0
2016,8,0
2016,8,0
2016,8,2
2016,8,0
2016,8,-9
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,-9
2016,9,0
2016,9,1
2016,9,1
2016,9,0
2016,9,1
2016,9,1
2016,9,0
2016,9,1
2016,9,0
2016,9,1
2016,9,0
2016,9,0
2016,9,1
2016,9,2
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,0
2016,9,1
2016,9,0
2016,9,0
2016,9,1
2016,9,0
2016,9,1
2016,9,1
2016,10,0
2016,10,1
2016,10,1
2016,10,1
2016,10,0
2016,10,0
2016,10,0
2016,10,0
2016,10,1
2016,10,1
2016,10,1
2016,10,1
2016,10,2
2016,10,3
2016,10,0
2016,10,0
2016,10,0
2016,10,0
2016,10,-9
2016,10,2
2016,11,0
2016,11,0
2016,11,0
2016,11,0
2016,11,1
2016,11,0
2016,11,0
2016,11,0
2016,11,0
2016,11,0
2016,11,0
2016,11,0
2016,11,0
2016,11,1
2016,11,1
2016,11,1
2016,11,1
2016,11,1
2016,11,1
2016,11,1
2016,11,2
2016,11,2
2016,11,2
2016,11,2
2016,11,3
2016,11,1
2016,11,1
2016,11,1
2016,11,1
2016,11,1
2016,11,1
2016,11,1
2016,11,2
2016,11,0
2016,11,1
2016,11,1
2016,11,1
2016,11,3
2016,11,0
2016,11,0
2016,11,0
2016,11,0
2016,11,1
2016,11,1
2016,11,1
2016,11,0
2016,11,1
2016,11,1
2016,11,2
2016,11,3
2016,12,1
2016,12,0
2016,12,0
2016,12,1
2016,12,1
2016,12,0
2016,12,0
2016,12,0
2016,12,0
2016,12,0
2016,12,0
2016,12,0
2016,12,0
2016,12,0
2016,12,0
2016,12,0
2016,12,1
2016,12,0
2016,12,1
2017,1,1
2017,1,1
2017,1,2
2017,1,0
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,2
2017,1,2
2017,1,2
2017,1,0
2017,1,0
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,0
2017,1,0
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,2
2017,1,1
2017,1,1
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,1
2017,1,1
2017,1,2
2017,1,2
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,1
2017,1,1
2017,1,2
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,2
2017,1,0
2017,1,0
2017,1,1
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,0
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,2
2017,1,2
2017,1,0
2017,1,0
2017,1,0
2017,1,1
2017,1,1
2017,1,1
2017,1,2
2017,1,2
2017,1,2
2017,1,3
2017,1,1
2017,1,2
2017,1,1
2017,1,2
2017,1,2
2017,1,0
2017,1,0
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,0
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,1
2017,1,2
2017,1,2
2017,1,3
2017,1,3
2017,1,1
2017,1,1
2017,1,1
2017,2,0
2017,2,0
2017,2,1
2017,2,1
2017,2,1
2017,2,0
2017,2,0
2017,2,1
2017,2,1
2017,2,2
2017,2,3
2017,2,3
2017,2,1
2017,2,2
2017,2,0
2017,2,2
2017,2,0
2017,2,0
2017,2,0
2017,2,0
2017,2,0
2017,2,1
2017,2,2
2017,2,1
2017,2,1
2017,2,0
2017,2,0
2017,2,0
2017,2,0
2017,2,1
2017,2,1
2017,2,2
2017,2,2
2017,2,2
2017,2,1
2017,2,1
2017,2,1
2017,2,1
2017,2,2
2017,2,1
2017,2,2
2017,2,0
2017,2,0
2017,2,0
2017,2,0
2017,2,0
2017,2,1
2017,2,1
2017,2,1
2017,2,1
2017,2,1
2017,2,1
2017,2,1
2017,2,2
2017,2,3
2017,2,3
2017,2,3
2017,2,2
2017,2,0
2017,2,0
2017,2,0
2017,2,1
2017,2,1
2017,2,1
2017,2,1
2017,2,1
2017,2,0
2017,2,1
2017,2,4
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,2
2017,3,2
2017,3,2
2017,3,2
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,2
2017,3,0
2017,3,1
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,0
2017,3,0
2017,3,1
2017,3,2
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,2
2017,3,2
2017,3,2
2017,3,2
2017,3,2
2017,3,2
2017,3,1
2017,3,1
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,2
2017,3,3
2017,3,1
2017,3,1
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,2
2017,3,0
2017,3,0
2017,3,1
2017,3,2
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,2
2017,3,2
2017,3,0
2017,3,0
2017,3,1
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,0
2017,3,0
2017,3,1
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,2
2017,3,2
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,0
2017,3,2
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,-9
2017,3,-9
2017,3,-9
2017,3,-9
2017,3,-9
2017,3,-9
2017,3,-9
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,2
2017,3,1
2017,3,2
2017,3,1
2017,3,1
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,0
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,1
2017,3,0
2017,3,1
2017,3,1
2017,3,2
2017,4,0
2017,4,0
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,2
2017,4,2
2017,4,2
2017,4,2
2017,4,2
2017,4,2
2017,4,1
2017,4,0
2017,4,0
2017,4,1
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,2
2017,4,1
2017,4,1
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,1
2017,4,1
2017,4,2
2017,4,1
2017,4,1
2017,4,2
2017,4,0
2017,4,1
2017,4,2
2017,4,0
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,2
2017,4,2
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,2
2017,4,1
2017,4,1
2017,4,0
2017,4,0
2017,4,0
2017,4,2
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,1
2017,4,0
2017,4,1
2017,4,1
2017,4,0
2017,4,1
2017,4,1
2017,4,-9
2017,4,0
2017,4,0
2017,4,0
2017,4,-9
2017,4,-9
2017,4,-9
2017,4,-9
2017,4,0
2017,4,0
2017,4,3
2017,4,1
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,-9
2017,4,-9
2017,4,-9
2017,4,0
2017,4,1
2017,4,0
2017,4,0
2017,4,0
2017,4,1
2017,4,0
2017,4,1
2017,4,0
2017,4,0
2017,4,1
2017,4,1
2017,4,1
2017,4,0
2017,4,1
2017,4,1
2017,4,1
2017,4,0
2017,4,0
2017,4,1
2017,4,1
2017,4,2
2017,4,0
2017,4,1
2017,4,2
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,0
2017,4,1
2017,4,1
2017,4,0
2017,4,1
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,1
2017,4,1
2017,4,2
2017,4,3
2017,4,4
2017,4,0
2017,4,0
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,0
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,2
2017,4,0
2017,4,0
2017,4,0
2017,4,0
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,1
2017,4,2
2017,4,2
2017,4,2
2017,4,2
2017,4,2
2017,4,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,0
2017,5,0
2017,5,1
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,0
2017,5,1
2017,5,0
2017,5,-9
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,-9
2017,5,-9
2017,5,0
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,-9
2017,5,0
2017,5,1
2017,5,1
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,2
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,3
2017,5,0
2017,5,0
2017,5,-9
2017,5,-9
2017,5,0
2017,5,1
2017,5,2
2017,5,2
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,2
2017,5,0
2017,5,3
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,2
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,0
2017,5,-9
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,2
2017,5,2
2017,5,-9
2017,5,-9
2017,5,0
2017,5,1
2017,5,1
2017,5,2
2017,5,1
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,2
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,0
2017,5,-9
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,0
2017,5,2
2017,5,2
2017,5,2
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,2
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,-9
2017,5,0
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,1
2017,5,-9
2017,5,0
2017,5,0
2017,5,0
2017,5,1
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,6,2
2017,6,2
2017,6,1
2017,6,1
2017,6,2
2017,6,-9
2017,6,-9
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,2
2017,6,0
2017,6,0
2017,6,-9
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,6,2
2017,6,2
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,6,1
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,6,1
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,6,1
2017,6,2
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,0
2017,6,1
2017,6,1
2017,6,1
2017,6,0
2017,6,1
2017,6,1
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,2
2017,6,2
2017,6,2
2017,6,2
2017,6,1
2017,6,1
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,0
2017,6,1
2017,6,0
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,1
2017,6,0
2017,6,0
2017,6,1
2017,6,1
2017,7,0
2017,7,0
2017,7,1
2017,7,1
2017,7,1
2017,7,1
2017,7,0
2017,7,0
2017,7,0
2017,7,1
2017,7,0
2017,7,1
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,-9
2017,7,0
2017,7,1
2017,7,0
2017,7,1
2017,7,1
2017,7,0
2017,7,0
2017,7,0
2017,7,-9
2017,7,1
2017,7,1
2017,7,2
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,1
2017,7,1
2017,7,1
2017,7,2
2017,7,2
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,1
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,1
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,1
2017,7,1
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,1
2017,7,2
2017,7,0
2017,7,1
2017,7,0
2017,7,0
2017,7,1
2017,7,0
2017,7,1
2017,7,0
2017,7,0
2017,7,2
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,7,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,-9
2017,8,1
2017,8,1
2017,8,1
2017,8,1
2017,8,1
2017,8,1
2017,8,2
2017,8,1
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,1
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,0
2017,8,0
2017,8,1
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,2
2017,8,1
2017,8,1
2017,8,1
2017,8,0
2017,8,0
2017,8,1
2017,8,1
2017,8,2
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,1
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,1
2017,8,1
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,1
2017,8,1
2017,8,0
2017,8,0
2017,8,0
2017,8,0
2017,8,1
2017,8,0
2017,8,0
2017,8,0
2017,8,2
2017,8,0
2017,8,0
2017,8,0
